houseId;address
345336;Варненский р-н Варна Пролетарская 170
29429;Варненский р-н Варна Пугачева 35/А
712224;Варненский р-н Варна Сафонова 21
23231;Варненский р-н Варна Северная 1
1352;Варненский р-н Варна Солнечный пер 3/1
21100;Варненский р-н Варна Спартака 1/3
13985;Варненский р-н Варна Спартака 1/г/1
49780;Варненский р-н Варна Спартака 1/г/3
346468;Варненский р-н Варна Территория социальной помощи Тополек тер 6
24724;Варненский р-н Варна Тупиковая 2/3
545720;Варненский р-н Варна Тупиковая 3/А
280651;Варненский р-н Варна Тупиковая 4
18593;Варненский р-н Варна Тупиковая 7
342401;Варненский р-н Варна Шаймухамедова С.Б 38
714278;Варненский р-н Варна Юбилейная 49/В/1
555385;Варненский р-н Комсомольский Мира 17
712148;Варненский р-н Кызыл-Маяк Молодежная 0
594272;Верхнеуральский р-н Бабарыкинский Механизаторов 2
594165;Верхнеуральский р-н Бабарыкинский Новая 10
594194;Верхнеуральский р-н Бабарыкинский Советская 3
556683;Верхнеуральский р-н Дзержинка Дружбы 13
556679;Верхнеуральский р-н Дзержинка Дружбы 23
556615;Верхнеуральский р-н Дзержинка Еремина 20
556602;Верхнеуральский р-н Дзержинка Еремина 21
556597;Верхнеуральский р-н Дзержинка Еремина 22
